Time,CH1[V]
1731,-0.9375
1732,-1.09375
1733,-0.78125
1734,-0.9375
1735,-0.78125
1736,-0.9375
1737,-0.78125
1738,-0.9375
1739,-0.9375
1740,-0.9375
1741,-0.9375
1742,-0.78125
1743,-0.9375
1744,-0.9375
1745,-0.9375
1746,-0.78125
1747,-0.9375
1748,-0.9375
1749,-1.09375
1750,-0.78125
1751,-0.9375
1752,-0.78125
1753,-0.78125
1754,-0.9375
1755,-0.9375
1756,-1.09375
1757,-0.9375
1758,-0.78125
1759,-0.78125
1760,-0.78125
1761,-0.9375
1762,-0.78125
1763,-0.78125
1764,-0.9375
1765,-0.78125
1766,-0.9375
1767,-0.78125
1768,-0.9375
1769,-0.78125
1770,-0.9375
1771,-0.9375
1772,-0.9375
1773,-0.9375
1774,-0.9375
1775,-0.78125
1776,-0.78125
1777,-0.9375
1778,-0.9375
1779,-0.78125
1780,-0.9375
1781,-0.78125
1782,-0.9375
1783,-0.78125
1784,-0.78125
1785,-0.78125
1786,-0.9375
1787,-0.9375
1788,-0.78125
1789,-1.09375
1790,-0.78125
1791,-0.9375
1792,-0.9375
1793,-0.9375
1794,-0.9375
1795,-0.9375
1796,-0.625
1797,-0.78125
1798,-0.9375
1799,-0.78125
1800,-0.78125
1801,-0.9375
1802,-0.9375
1803,-0.78125
1804,-0.78125
1805,-0.78125
1806,-0.78125
1807,-0.9375
1808,-0.9375
1809,-0.78125
1810,-0.78125
1811,-0.78125
1812,-0.9375
1813,-0.9375
1814,-0.9375
1815,-0.9375
1816,-0.9375
1817,-0.9375
1818,-0.9375
1819,-0.78125
1820,-0.78125
1821,-0.78125
1822,-0.9375
1823,-0.9375
1824,-0.78125
1825,-0.78125
1826,-0.78125
1827,-0.78125
1828,-0.9375
1829,-0.9375
1830,-0.9375
1831,-0.625
1832,-0.9375
1833,-0.78125
1834,-0.78125
1835,-0.9375
1836,-0.9375
1837,-0.78125
1838,-0.9375
1839,-0.78125
1840,-0.78125
1841,-0.78125
1842,-0.9375
1843,-0.9375
1844,-0.78125
1845,-0.9375
1846,-0.78125
1847,-0.78125
1848,-0.78125
1849,-0.78125
1850,-0.9375
1851,-0.78125
1852,-0.78125
1853,-0.9375
1854,-0.78125
1855,-0.9375
1856,-0.9375
1857,-0.78125
1858,-0.78125
1859,-0.9375
1860,-0.9375
1861,-0.9375
1862,-0.9375
1863,-0.78125
1864,-0.78125
1865,-0.9375
1866,-0.78125
1867,-0.78125
1868,-0.78125
1869,-0.78125
1870,-0.9375
1871,-0.9375
1872,-0.9375
1873,-0.78125
1874,-0.78125
1875,-0.9375
1876,-0.78125
1877,-0.78125
1878,-0.9375
1879,-0.625
1880,-0.9375
1881,-0.9375
1882,-0.9375
1883,-0.78125
1884,-0.78125
1885,-0.78125
1886,-0.9375
1887,-0.9375
1888,-0.78125
1889,-0.9375
1890,-0.9375
1891,-0.9375
1892,-0.9375
1893,-0.78125
1894,-0.78125
1895,-0.625
1896,-0.9375
1897,-0.9375
1898,-0.78125
1899,-0.9375
1900,-0.78125
1901,-0.9375
1902,-0.78125
1903,-0.9375
1904,-0.9375
1905,-0.9375
1906,-0.9375
1907,-0.9375
1908,-0.9375
1909,-0.78125
1910,-0.9375
1911,-0.9375
1912,-0.9375
1913,-0.78125
1914,-0.9375
1915,-0.9375
1916,-0.9375
1917,-0.9375
1918,-0.9375
1919,-0.9375
1920,-0.78125
1921,-0.9375
1922,-0.9375
1923,-0.78125
1924,-0.9375
1925,-0.9375
1926,-0.9375
1927,-0.9375
1928,-1.09375
1929,-0.78125
1930,-0.9375
1931,-0.78125
1932,-0.9375
1933,-0.9375
1934,-0.78125
1935,-0.9375
1936,-0.78125
1937,-0.78125
1938,-0.78125
1939,-0.9375
1940,-0.9375
1941,-0.78125
1942,-0.78125
1943,-0.9375
1944,-0.78125
1945,-0.9375
1946,-0.78125
1947,-0.78125
1948,-0.78125
1949,-0.78125
1950,-0.78125
1951,-0.78125
1952,-0.9375
1953,-0.9375
1954,-0.9375
1955,-1.09375
1956,-0.78125
1957,-0.78125
1958,-0.78125
1959,-0.9375
1960,-0.78125
1961,-0.9375
1962,-0.9375
1963,-0.9375
1964,-1.09375
1965,-1.09375
1966,-0.9375
1967,-0.9375
1968,-0.9375
1969,-0.9375
1970,-0.9375
1971,-0.78125
1972,-0.9375
1973,-0.9375
1974,-0.9375
1975,-0.78125
1976,-0.78125
1977,-0.78125
1978,-0.78125
1979,-0.78125
1980,-0.9375
1981,-0.78125
1982,-0.78125
1983,-0.78125
1984,-0.9375
1985,-0.9375
1986,-0.9375
1987,-0.9375
1988,-0.9375
1989,-0.78125
1990,-0.9375
1991,-0.78125
1992,-0.78125
1993,-1.09375
1994,-0.78125
1995,-0.9375
1996,-0.78125
1997,-0.9375
1998,-0.9375
1999,-0.9375
2000,-0.78125
2001,-1.09375
2002,-0.9375
2003,-0.78125
2004,-0.9375
2005,-0.78125
2006,-0.9375
2007,-0.9375
2008,-0.9375
2009,-0.9375
2010,-0.9375
2011,-0.78125
2012,-0.9375
2013,-0.9375
2014,-0.9375
2015,-0.9375
2016,-0.78125
2017,-0.78125
2018,-0.78125
2019,-0.9375
2020,-0.78125
2021,-0.9375
2022,-0.78125
2023,-0.9375
2024,-0.9375
2025,-0.9375
2026,-0.9375
2027,-1.09375
2028,-0.78125
2029,-0.78125
2030,-0.78125
2031,-0.9375
2032,-1.09375
2033,-0.9375
2034,-0.9375
2035,-0.9375
2036,-0.9375
2037,-0.9375
2038,-0.78125
2039,-0.78125
2040,-0.9375
2041,-0.9375
2042,51.40625
2043,51.25
2044,51.25
2045,51.09375
2046,51.25
2047,50
2048,51.09375
2049,51.40625
2050,51.40625
2051,51.40625
2052,52.03125
2053,51.40625
2054,51.40625
2055,51.40625
2056,51.40625
2057,51.40625
2058,51.40625
2059,51.40625
2060,51.5625
2061,51.5625
2062,51.40625
2063,51.40625
2064,51.40625
2065,51.40625
2066,51.25
2067,51.40625
2068,51.40625
2069,51.875
2070,51.40625
2071,51.875
2072,51.40625
2073,51.40625
2074,51.40625
2075,51.40625
2076,51.40625
2077,51.25
2078,51.40625
2079,51.875
2080,51.40625
2081,51.40625
2082,51.25
2083,51.40625
2084,51.5625
2085,51.40625
2086,51.5625
2087,51.40625
2088,51.71875
2089,51.40625
2090,51.40625
2091,51.40625
2092,51.25
2093,51.40625
2094,50
2095,51.40625
2096,51.40625
2097,51.40625
2098,51.40625
2099,51.5625
2100,51.5625
2101,51.40625
2102,51.40625
2103,51.40625
2104,51.5625
2105,51.5625
2106,51.40625
2107,51.40625
2108,51.40625
2109,51.40625
2110,51.5625
2111,51.40625
2112,51.5625
2113,51.40625
2114,51.40625
2115,51.40625
2116,51.09375
2117,51.40625
2118,51.40625
2119,51.40625
2120,51.40625
2121,51.5625
2122,51.40625
2123,51.40625
2124,51.5625
2125,51.5625
2126,51.5625
2127,51.5625
2128,51.40625
2129,51.5625
2130,51.5625
2131,52.1875
2132,50.15625
2133,51.40625
2134,51.5625
2135,51.40625
2136,51.40625
2137,50.46875
2138,51.71875
2139,51.40625
2140,52.03125
2141,51.40625
2142,51.5625
2143,51.40625
2144,51.40625
2145,51.875
2146,51.5625
2147,51.5625
2148,51.40625
2149,51.40625
2150,51.40625
2151,51.5625
2152,51.40625
2153,51.5625
2154,51.5625
2155,51.71875
2156,51.5625
2157,51.5625
2158,51.5625
2159,51.5625
2160,51.5625
2161,51.5625
2162,51.71875
2163,50.3125
2164,51.40625
2165,51.40625
2166,51.5625
2167,51.5625
2168,51.40625
2169,51.71875
2170,51.5625
2171,52.1875
2172,51.5625
2173,51.5625
2174,51.5625
2175,51.5625
2176,51.5625
2177,51.40625
2178,51.5625
2179,51.5625
2180,51.5625
2181,51.5625
2182,51.5625
2183,51.5625
2184,51.5625
2185,50.3125
2186,51.5625
2187,51.71875
2188,51.71875
2189,50.625
2190,51.5625
2191,51.5625
2192,51.5625
2193,51.5625
2194,51.5625
2195,51.71875
2196,52.1875
2197,51.5625
2198,51.5625
2199,51.875
2200,51.5625
2201,51.5625
2202,51.5625
2203,51.09375
2204,51.40625
2205,51.5625
2206,51.5625
2207,51.5625
2208,52.03125
2209,51.71875
2210,51.5625
2211,51.5625
2212,51.71875
2213,51.09375
2214,51.5625
2215,51.71875
2216,51.5625
2217,51.71875
2218,51.5625
2219,51.5625
2220,51.5625
2221,51.71875
2222,51.5625
2223,51.09375
2224,51.71875
2225,51.71875
2226,52.1875
2227,51.5625
2228,51.71875
2229,52.03125
2230,51.5625
2231,51.71875
2232,51.5625
2233,51.71875
2234,51.875
2235,51.5625
2236,51.5625
2237,51.5625
2238,51.71875
2239,51.71875
2240,51.71875
2241,50
2242,51.71875
2243,51.71875
2244,52.03125
2245,51.71875
2246,51.5625
2247,51.71875
2248,51.5625
2249,51.5625
2250,51.71875
2251,51.71875
2252,51.71875
2253,52.1875
2254,51.71875
2255,51.71875
2256,51.5625
2257,51.5625
2258,51.71875
2259,51.71875
2260,51.71875
2261,50.3125
2262,51.71875
2263,51.71875
2264,51.71875
2265,51.71875
2266,51.71875
2267,51.71875
2268,51.71875
2269,51.25
2270,50.625
2271,51.71875
2272,50.3125
2273,50.3125
2274,51.71875
2275,51.71875
2276,51.71875
2277,51.71875
2278,51.71875
2279,51.71875
2280,51.40625
2281,51.71875
2282,51.71875
2283,51.71875
2284,51.71875
2285,51.71875
2286,51.40625
2287,51.71875
2288,51.71875
2289,51.5625
2290,51.5625
2291,51.875
2292,51.5625
2293,51.71875
2294,51.71875
2295,51.875
2296,51.09375
2297,51.71875
2298,51.5625
2299,51.71875
2300,51.40625
2301,51.71875
2302,51.5625
2303,51.875
2304,52.03125
2305,52.03125
2306,51.875
2307,51.71875
2308,51.71875
2309,51.71875
2310,51.71875
2311,51.71875
2312,52.34375
2313,51.71875
2314,51.71875
2315,51.71875
2316,51.71875
2317,52.1875
2318,51.71875
2319,52.34375
2320,51.5625
2321,51.71875
2322,51.71875
2323,51.71875
2324,51.71875
2325,51.71875
2326,51.71875
2327,51.875
2328,52.03125
2329,51.875
2330,51.71875
2331,51.875
2332,51.71875
2333,51.71875
2334,52.03125
2335,51.71875
2336,50.3125
2337,51.875
2338,51.71875
2339,51.875
2340,51.875
2341,51.71875
2342,51.71875
2343,51.875
2344,51.71875
2345,52.34375
2346,51.71875
2347,51.875
2348,51.71875
2349,51.71875
2350,51.71875
2351,51.71875
2352,51.71875
2353,51.71875
2354,51.71875
2355,51.71875
2356,51.71875
2357,51.875
2358,51.875
2359,51.875
2360,51.71875
2361,51.71875
2362,51.875
2363,51.875
2364,51.875
2365,51.875
2366,50.78125
2367,51.71875
2368,51.875
2369,51.71875
2370,51.875
2371,51.71875
2372,51.71875
2373,51.875
2374,51.71875
2375,51.875
2376,52.5
2377,51.875
2378,51.71875
2379,51.71875
2380,51.875
2381,51.71875
2382,51.71875
2383,51.875
2384,51.875
2385,51.71875
2386,52.03125
2387,51.875
2388,51.875
2389,51.71875
2390,51.875
2391,51.875
2392,51.71875
2393,51.875
2394,51.875
2395,51.875
2396,52.34375
2397,51.875
2398,51.71875
2399,51.875
2400,51.875
2401,51.71875
2402,51.875
2403,51.875
2404,51.875
2405,51.875
2406,51.875
2407,51.875
2408,51.71875
2409,51.875
2410,50.78125
2411,51.71875
2412,52.03125
2413,51.71875
2414,52.03125
2415,51.875
2416,52.34375
2417,52.1875
2418,51.875
2419,51.71875
2420,52.5
2421,52.03125
2422,51.875
2423,51.875
2424,51.875
2425,51.875
2426,52.34375
2427,52.03125
2428,52.03125
2429,52.5
2430,52.03125
2431,51.875
2432,51.71875
2433,51.875
2434,51.875
2435,51.875
2436,52.1875
2437,51.875
2438,51.875
2439,52.03125
2440,51.875
2441,51.875
2442,52.03125
2443,51.875
2444,52.03125
2445,51.875
2446,51.875
2447,51.875
2448,51.875
2449,52.03125
2450,51.875
2451,51.875
2452,51.875
2453,51.875
2454,52.03125
2455,51.875
2456,51.875
2457,51.71875
2458,52.03125
2459,51.71875
2460,51.875
2461,51.875
2462,51.875
2463,51.25
2464,51.875
2465,51.875
2466,51.875
2467,51.875
2468,51.875
2469,51.875
2470,51.875
2471,51.875
2472,51.875
2473,52.34375
2474,52.34375
2475,51.875
2476,51.875
2477,51.875
2478,51.875
2479,52.03125
2480,51.875
2481,51.875
2482,51.875
2483,51.875
2484,52.5
2485,52.03125
2486,52.03125
2487,51.875
2488,51.875
2489,52.03125
2490,51.875
2491,52.03125
2492,51.875
2493,52.03125
2494,52.03125
2495,51.875
2496,51.875
2497,52.03125
2498,52.03125
2499,52.5
2500,51.875
2501,52.03125
2502,52.03125
2503,52.1875
2504,51.875
2505,51.875
2506,52.03125
2507,51.875
2508,52.03125
2509,51.875
2510,52.03125
2511,51.875
2512,51.875
2513,51.875
2514,52.03125
2515,52.1875
2516,52.03125
2517,52.03125
2518,52.03125
2519,52.03125
2520,52.03125
2521,52.03125
2522,52.03125
2523,51.875
2524,52.03125
2525,51.875
2526,51.875
2527,52.1875
2528,52.03125
2529,52.03125
2530,52.03125
2531,52.03125
2532,51.875
2533,52.03125
2534,52.03125
2535,52.03125
2536,51.71875
2537,52.03125
2538,52.03125
2539,51.875
2540,52.03125
2541,52.03125
2542,52.1875
2543,52.03125
2544,52.34375
2545,52.03125
2546,52.03125
2547,52.1875
2548,51.875
2549,51.875
2550,52.03125
2551,52.03125
2552,50.625
2553,52.1875
2554,52.1875
2555,52.65625
2556,51.875
2557,52.03125
2558,52.03125
2559,52.03125
2560,52.1875
2561,52.03125
2562,52.1875
2563,52.03125
2564,52.03125
2565,52.03125
2566,50.3125
2567,52.5
2568,52.65625
2569,52.03125
2570,52.34375
2571,51.875
2572,52.03125
2573,52.5
2574,52.5
2575,52.03125
2576,52.03125
2577,52.03125
2578,51.875
2579,52.03125
2580,52.03125
2581,52.03125
2582,52.65625
2583,52.03125
2584,52.5
2585,52.03125
2586,52.65625
2587,52.03125
2588,52.03125
2589,52.65625
2590,52.1875
2591,52.03125
2592,52.03125
2593,52.34375
2594,52.03125
2595,52.03125
2596,52.03125
2597,52.34375
2598,52.03125
2599,52.65625
2600,52.1875
2601,51.875
2602,50.625
2603,52.1875
2604,52.5
2605,52.03125
2606,52.03125
2607,52.1875
2608,52.03125
2609,51.71875
2610,52.03125
2611,52.5
2612,52.03125
2613,52.1875
2614,52.03125
2615,52.03125
2616,52.1875
2617,52.03125
2618,52.03125
2619,52.03125
2620,52.03125
2621,52.03125
2622,52.03125
2623,52.03125
2624,52.34375
2625,52.1875
2626,52.03125
2627,52.1875
2628,52.65625
2629,52.03125
2630,51.875
2631,52.65625
2632,52.03125
2633,52.1875
2634,52.03125
2635,52.5
2636,52.1875
2637,52.03125
2638,50.78125
2639,52.5
2640,52.03125
2641,52.65625
2642,52.03125
2643,52.65625
2644,52.5
2645,52.65625
2646,52.03125
2647,52.03125
2648,52.34375
2649,52.03125
2650,52.1875
2651,49.53125
2652,52.1875
2653,51.875
2654,52.1875
2655,52.03125
2656,52.65625
2657,52.03125
2658,52.03125
2659,52.34375
2660,52.1875
2661,52.1875
2662,52.1875
2663,52.1875
2664,52.03125
2665,52.34375
2666,52.03125
2667,52.65625
2668,52.65625
2669,52.03125
2670,52.65625
2671,50.46875
2672,52.03125
2673,52.65625
2674,52.1875
2675,52.5
2676,52.03125
2677,52.1875
2678,52.1875
2679,52.1875
2680,52.1875
2681,50.625
2682,52.65625
2683,52.1875
2684,52.34375
2685,52.1875
2686,52.65625
2687,51.71875
2688,52.1875
2689,52.03125
2690,52.03125
2691,52.03125
2692,52.03125
2693,52.1875
2694,52.1875
2695,52.8125
2696,52.1875
2697,52.1875
2698,52.03125
2699,51.25
2700,52.1875
2701,52.34375
2702,52.34375
2703,52.1875
2704,52.65625
2705,48.59375
2706,52.8125
2707,52.03125
2708,52.1875
2709,52.1875
2710,52.1875
2711,52.1875
2712,52.1875
2713,52.03125
2714,50.15625
2715,52.34375
2716,52.1875
2717,52.65625
2718,52.5
2719,52.65625
2720,52.65625
2721,52.5
2722,52.65625
2723,52.1875
2724,52.1875
2725,52.03125
2726,52.03125
2727,52.65625
2728,52.1875
2729,52.34375
2730,52.03125
2731,52.1875
2732,51.71875
2733,52.65625
2734,52.1875
2735,52.1875
2736,52.03125
2737,52.65625
2738,52.34375
2739,52.34375
2740,52.65625
2741,52.34375
2742,52.1875
2743,52.1875
2744,52.1875
2745,52.1875
2746,52.1875
2747,52.1875
2748,50.3125
2749,52.34375
2750,49.0625
2751,52.03125
2752,52.1875
2753,52.65625
2754,52.1875
2755,52.1875
2756,52.8125
2757,52.1875
2758,52.65625
2759,52.1875
2760,52.1875
2761,52.65625
2762,52.1875
2763,52.1875
2764,52.1875
2765,52.1875
2766,52.34375
2767,50.625
2768,52.1875
2769,52.1875
2770,52.8125
2771,52.34375
2772,52.1875
2773,52.65625
2774,52.8125
2775,52.65625
2776,52.1875
2777,52.1875
2778,52.34375
2779,52.65625
2780,52.1875
2781,52.34375
2782,51.71875
2783,52.34375
2784,52.8125
2785,52.8125
2786,52.1875
2787,52.03125
2788,52.34375
2789,52.65625
2790,51.40625
2791,51.875
2792,52.8125
2793,52.8125
2794,52.65625
2795,51.875
2796,52.1875
2797,52.8125
2798,52.34375
2799,52.03125
2800,52.65625
2801,52.1875
2802,49.53125
2803,52.65625
2804,52.34375
2805,52.1875
2806,52.34375
2807,52.34375
2808,52.8125
2809,52.34375
2810,52.65625
2811,52.65625
2812,52.65625
2813,52.65625
2814,52.65625
2815,52.34375
2816,52.34375
2817,52.03125
2818,52.8125
2819,49.6875
2820,52.03125
2821,52.1875
2822,52.34375
2823,52.1875
2824,51.71875
2825,52.34375
2826,50.46875
2827,52.1875
2828,52.34375
2829,52.1875
2830,52.34375
2831,50.3125
2832,52.65625
2833,52.34375
2834,52.34375
2835,52.1875
2836,52.1875
2837,52.34375
2838,52.1875
2839,52.34375
2840,52.1875
2841,52.34375
2842,52.1875
2843,52.1875
2844,52.34375
2845,52.34375
2846,52.8125
2847,52.1875
2848,52.1875
2849,52.1875
2850,52.1875
2851,52.65625
2852,51.5625
2853,52.1875
2854,52.65625
2855,52.8125
2856,52.03125
2857,52.1875
2858,47.8125
2859,52.5
2860,52.34375
2861,52.1875
2862,52.8125
2863,52.1875
2864,52.34375
2865,52.34375
2866,52.1875
2867,52.1875
2868,51.875
2869,52.65625
2870,52.1875
2871,52.8125
2872,52.1875
2873,49.0625
2874,52.34375
2875,52.8125
2876,47.65625
2877,52.34375
2878,52.34375
2879,49.53125
2880,51.5625
2881,52.34375
2882,52.34375
2883,51.40625
2884,52.65625
2885,52.1875
2886,52.34375
2887,51.875
2888,52.34375
2889,52.34375
2890,52.1875
2891,52.34375
2892,52.34375
2893,52.8125
2894,52.34375
2895,52.34375
2896,52.8125
2897,52.65625
2898,52.34375
2899,52.1875
2900,52.5
2901,52.1875
2902,52.1875
2903,52.5
2904,52.65625
2905,52.1875
2906,52.8125
2907,52.5
2908,52.8125
2909,52.34375
2910,52.34375
2911,52.1875
2912,52.34375
2913,52.34375
2914,52.34375
2915,52.8125
2916,52.34375
2917,52.5
2918,52.34375
2919,52.34375
2920,52.8125
2921,52.65625
2922,52.65625
2923,52.34375
2924,52.8125
2925,52.34375
2926,52.1875
2927,52.8125
2928,52.34375
2929,52.03125
2930,52.65625
2931,52.34375
2932,52.1875
2933,52.34375
2934,52.34375
2935,52.1875
2936,52.8125
2937,52.34375
2938,52.34375
2939,52.34375
2940,52.34375
2941,52.65625
2942,52.34375
2943,52.34375
2944,52.34375
2945,52.34375
2946,52.8125
2947,52.34375
2948,52.34375
2949,52.34375
2950,52.34375
2951,52.5
2952,52.34375
2953,52.34375
2954,52.34375
2955,52.8125
2956,52.34375
2957,52.34375
2958,52.65625
2959,52.34375
2960,52.34375
2961,52.34375
2962,52.34375
2963,52.34375
2964,52.1875
2965,52.65625
2966,52.1875
2967,52.34375
2968,52.8125
2969,52.34375
2970,52.34375
2971,52.8125
2972,52.03125
2973,52.5
2974,52.8125
2975,52.34375
2976,52.34375
2977,52.65625
2978,52.96875
2979,52.65625
2980,52.5
2981,52.34375
2982,52.8125
2983,52.8125
2984,52.34375
2985,52.8125
2986,52.34375
2987,52.8125
2988,52.34375
2989,52.65625
2990,52.8125
2991,52.8125
2992,50.625
2993,52.34375
2994,52.34375
2995,52.34375
2996,51.875
2997,52.34375
2998,52.1875
2999,52.34375
3000,52.03125
3001,52.34375
3002,52.34375
3003,52.34375
3004,52.34375
3005,52.34375
3006,52.1875
3007,52.1875
3008,52.34375
3009,52.34375
3010,52.34375
3011,52.8125
3012,52.1875
3013,52.1875
3014,47.5
3015,52.34375
3016,52.34375
3017,52.34375
3018,52.34375
3019,52.34375
3020,48.4375
3021,52.34375
3022,50.15625
3023,52.8125
3024,52.34375
3025,52.5
3026,52.34375
3027,52.34375
3028,52.03125
3029,52.34375
3030,52.65625
3031,52.34375
3032,52.1875
3033,52.34375
3034,52.8125
3035,52.34375
3036,52.5
3037,52.34375
3038,46.875
3039,52.34375
3040,47.65625
3041,52.1875
3042,52.8125
3043,52.34375
3044,47.1875
3045,52.1875
3046,52.34375
3047,52.8125
3048,52.03125
3049,52.34375
3050,52.65625
3051,52.34375
3052,48.28125
3053,52.65625
3054,52.8125
3055,52.5
3056,52.34375
3057,52.8125
3058,52.34375
3059,52.65625
3060,52.34375
3061,52.34375
3062,52.65625
3063,52.5
3064,52.1875
3065,52.1875
3066,52.34375
3067,50
3068,52.34375
3069,52.34375
3070,52.34375
3071,52.34375
3072,52.5
3073,52.34375
3074,52.34375
3075,52.34375
3076,51.09375
3077,52.34375
3078,52.34375
3079,49.21875
3080,52.65625
3081,52.34375
3082,52.5
3083,52.34375
3084,52.34375
3085,52.34375
3086,47.65625
3087,52.34375
3088,52.34375
3089,52.8125
3090,52.34375
3091,52.65625
3092,52.34375
3093,52.34375
3094,52.34375
3095,52.5
3096,51.40625
3097,52.34375
3098,51.09375
3099,52.34375
3100,47.65625
3101,52.96875
3102,52.96875
3103,52.34375
3104,51.875
3105,45.78125
3106,52.34375
3107,52.1875
3108,51.875
3109,52.34375
3110,52.34375
3111,52.34375
3112,52.34375
3113,52.34375
3114,52.8125
3115,52.34375
3116,52.34375
3117,52.34375
3118,52.1875
3119,52.96875
3120,52.34375
3121,52.8125
3122,47.65625
3123,52.65625
3124,52.34375
3125,52.34375
3126,52.34375
3127,52.34375
3128,51.71875
3129,52.34375
3130,52.96875
3131,46.09375
3132,52.34375
3133,52.34375
3134,52.34375
3135,52.5
3136,52.34375
3137,52.1875
3138,52.1875
3139,52.1875
3140,49.0625
3141,48.59375
3142,52.34375
3143,48.28125
3144,52.8125
3145,52.34375
3146,52.65625
3147,52.34375
3148,52.03125
3149,52.8125
3150,52.34375
3151,52.5
3152,52.34375
3153,52.5
3154,52.34375
3155,52.34375
3156,52.1875
3157,52.5
3158,52.34375
3159,52.65625
3160,52.34375
3161,52.34375
3162,52.8125
3163,52.34375
3164,52.34375
3165,52.34375
3166,52.96875
3167,52.8125
3168,52.8125
3169,47.8125
3170,52.34375
3171,52.5
3172,52.5
3173,52.1875
3174,46.09375
3175,52.34375
3176,52.1875
3177,52.5
3178,52.34375
3179,52.34375
3180,52.5
3181,52.34375
3182,52.34375
3183,52.96875
3184,52.8125
3185,52.34375
3186,52.1875
3187,52.5
3188,52.8125
3189,52.5
3190,52.34375
3191,48.75
3192,52.34375
3193,52.34375
3194,52.5
3195,52.34375
3196,50.3125
3197,52.34375
3198,52.34375
3199,52.34375
3200,52.34375
3201,52.34375
3202,52.34375
3203,52.34375
3204,52.34375
3205,52.5
3206,52.03125
3207,52.8125
3208,52.96875
3209,52.5
3210,52.34375
3211,52.34375
3212,52.65625
3213,52.03125
3214,52.34375
3215,52.96875
3216,52.34375
3217,52.34375
3218,52.34375
3219,47.65625
3220,52.03125
3221,50.15625
3222,52.34375
3223,52.34375
3224,52.8125
3225,52.34375
3226,52.5
3227,52.5
3228,52.96875
3229,52.65625
3230,52.96875
3231,52.5
3232,52.8125
3233,52.65625
3234,52.34375
3235,52.5
3236,52.34375
3237,52.8125
3238,52.8125
3239,52.34375
3240,52.5
3241,52.96875
3242,52.8125
3243,52.8125
3244,52.96875
3245,52.34375
3246,51.71875
3247,52.34375
3248,52.34375
3249,52.34375
3250,51.875
3251,52.34375
3252,52.34375
3253,49.375
3254,52.1875
3255,52.34375
3256,52.34375
3257,52.5
3258,52.1875
3259,52.34375
3260,52.34375
3261,52.34375
3262,52.34375
3263,52.1875
3264,52.34375
3265,52.34375
3266,52.34375
3267,52.65625
3268,52.34375
3269,52.34375
3270,52.34375
3271,52.34375
3272,52.34375
3273,51.875
3274,52.8125
3275,52.34375
3276,52.5
3277,52.34375
3278,52.34375
3279,52.34375
3280,52.34375
3281,52.34375
3282,52.5
3283,52.5
3284,52.8125
3285,45.3125
3286,52.96875
3287,51.5625
3288,46.40625
3289,52.34375
3290,52.5
3291,52.34375
3292,52.34375
3293,52.34375
3294,52.1875
3295,52.34375
3296,52.34375
3297,52.34375
3298,52.8125
3299,52.34375
3300,52.96875
3301,52.96875
3302,52.96875
3303,50
3304,52.8125
3305,52.8125
3306,52.34375
3307,52.34375
3308,52.34375
3309,52.5
3310,45.46875
3311,52.34375
3312,52.34375
3313,52.34375
3314,52.34375
3315,52.34375
3316,52.34375
3317,52.96875
3318,52.34375
3319,52.65625
3320,52.34375
3321,52.34375
3322,52.34375
3323,52.34375
3324,52.5
3325,52.96875
3326,52.65625
3327,52.34375
3328,52.34375
3329,51.09375
3330,52.5
3331,52.34375
3332,45.625
3333,52.5
3334,52.34375
3335,52.8125
3336,50.625
3337,52.5
3338,49.21875
3339,52.34375
3340,51.25
3341,52.34375
3342,52.34375
3343,52.03125
3344,52.8125
3345,52.1875
3346,52.34375
3347,52.8125
3348,52.34375
3349,52.96875
3350,52.1875
3351,52.5
3352,52.34375
3353,46.71875
3354,48.75
3355,52.96875
3356,52.5
3357,50.625
3358,52.8125
3359,52.5
3360,52.5
3361,52.34375
3362,52.34375
3363,46.25
3364,52.34375
3365,52.34375
3366,50.78125
3367,52.34375
3368,52.34375
3369,46.40625
3370,52.34375
3371,52.34375
3372,52.8125
3373,52.34375
3374,52.5
3375,52.65625
3376,52.34375
3377,52.5
3378,52.5
3379,52.34375
3380,52.34375
3381,52.34375
3382,52.5
3383,52.34375
3384,52.34375
3385,52.8125
3386,50.3125
3387,52.5
3388,52.8125
3389,52.65625
3390,52.34375
3391,52.8125
3392,52.8125
3393,52.8125
3394,52.34375
3395,52.5
3396,52.34375
3397,52.1875
3398,45.46875
3399,52.8125
3400,52.34375
3401,52.1875
3402,52.96875
3403,52.34375
3404,52.8125
3405,45.625
3406,52.5
3407,52.34375
3408,52.5
3409,52.1875
3410,52.96875
3411,51.875
3412,52.5
3413,45.15625
3414,51.71875
3415,52.34375
3416,52.34375
3417,52.5
3418,52.34375
3419,52.5
3420,52.34375
3421,50.46875
3422,52.34375
3423,50.3125
3424,52.34375
3425,52.5
3426,52.96875
3427,52.34375
3428,52.5
3429,52.34375
3430,52.65625
3431,52.96875
3432,52.34375
3433,52.8125
3434,52.34375
3435,52.1875
3436,52.34375
3437,52.34375
3438,52.34375
3439,52.34375
3440,52.8125
3441,52.5
3442,52.1875
3443,51.5625
3444,52.96875
3445,52.8125
3446,52.1875
3447,52.5
3448,52.5
3449,52.5
3450,52.34375
3451,52.34375
3452,52.8125
3453,52.5
3454,52.96875
3455,52.65625
3456,52.34375
3457,52.34375
3458,51.71875
3459,52.34375
3460,52.34375
3461,51.25
3462,52.34375
3463,52.5
3464,52.34375
3465,52.8125
3466,52.5
3467,46.40625
3468,52.5
3469,52.8125
3470,52.34375
3471,52.1875
3472,51.71875
3473,52.34375
