éûçè,cell_1(V),cell_2(V),cell_3(V),cell_4(V),cell_5(V),cell_6(V),cell_7(V),cell_8(V),cell_9(V),cell_10(V),cell_11(V),cell_12(V),cell_13(V),cell_14(V),cell_15(V),cell_16(V)
11:34:17,2.7454,2.8267,2.791,2.7828,2.7987,2.752,2.8048,2.7499,2.6903,2.747,2.7862,2.7222,2.7604,2.8036,2.562,2.7601
11:34:18,2.7632,2.8321,2.7996,2.7765,2.7828,2.7485,2.8083,2.7659,2.712,2.7445,2.771,2.7072,2.7603,2.808,2.5606,2.7538
11:34:19,3.1869,3.1826,3.1889,3.1792,3.0988,3.0934,3.1279,3.1312,3.1241,3.1686,3.1959,3.1377,3.1522,3.2211,3.1032,3.0423
11:34:20,2.9186,2.9517,2.9343,2.9207,2.9057,2.8793,2.9006,2.8551,3.0503,3.0267,3.0138,2.9359,2.9203,2.9596,2.8137,2.9277
11:34:21,2.7976,2.8607,2.842,2.8338,2.8491,2.8133,2.8626,2.7958,2.7362,2.827,2.8379,2.78,2.7968,2.8438,2.684,2.8197
11:34:22,2.7716,2.8484,2.8218,2.8019,2.8009,2.7707,2.8228,2.7645,2.7167,2.7601,2.7915,2.747,2.7704,2.8272,2.6703,2.7985
11:34:23,2.7841,2.849,2.817,2.7958,2.8109,2.7797,2.8215,2.7767,2.7435,2.7853,2.807,2.7524,2.7808,2.8285,2.6172,2.7777
11:34:24,2.7635,2.8313,2.8182,2.8112,2.8203,2.7954,2.8278,2.7708,2.706,2.7853,2.807,2.7524,2.7619,2.8096,2.6225,2.7917
11:34:25,2.8031,2.8561,2.8217,2.7936,2.792,2.7326,2.7902,2.7496,2.7114,2.7549,2.7935,2.7484,2.7935,2.8117,2.5665,2.7568
11:34:26,2.7621,2.8296,2.8058,2.7997,2.8273,2.8003,2.8281,2.7412,2.6835,2.7473,2.7853,2.7232,2.7568,2.8059,2.5754,2.7782
11:34:27,2.7429,2.8226,2.807,2.7871,2.812,2.7932,2.8217,2.7638,2.7128,2.7555,2.7792,2.7291,2.7441,2.7986,2.5647,2.7547
11:34:28,2.7429,2.8215,2.7869,2.7688,2.7821,2.7471,2.795,2.7355,2.6807,2.7307,2.7528,2.6955,2.7434,2.7958,2.5368,2.7468
11:34:29,2.7832,2.8622,2.8501,2.8642,2.8663,2.8368,2.8808,2.7267,2.6653,2.7147,2.7628,2.7176,2.7756,2.8388,2.6246,2.8467
11:34:30,2.7593,2.8303,2.8,2.8328,2.8368,2.7855,2.8278,2.7778,2.7409,2.7907,2.7998,2.7285,2.7598,2.8072,2.5584,2.7677
11:34:31,2.8042,2.8486,2.8265,2.7923,2.7903,2.7883,2.844,2.7846,2.7365,2.7942,2.8368,2.7784,2.7933,2.8304,2.5961,2.7761
11:34:32,2.8042,2.8486,2.8265,2.7923,2.7903,2.7883,2.844,2.7846,2.7365,2.7942,2.8368,2.7784,2.7933,2.8304,2.5961,2.7761
11:34:33,2.7447,2.8207,2.7971,2.77,2.7616,2.7696,2.7637,2.7481,2.6721,2.7194,2.7399,2.7328,2.7661,2.7232,2.5938,2.7102
11:34:34,2.7702,2.8135,2.8093,2.7991,2.7897,2.7811,2.7595,2.7362,2.6519,2.7079,2.7198,2.7286,2.7373,2.7706,2.6102,2.7461
11:34:35,2.7382,2.7868,2.7669,2.7386,2.7352,2.7385,2.7686,2.7554,2.688,2.7384,2.7395,2.7082,2.7392,2.7412,2.5454,2.6967
11:34:36,2.7346,2.8261,2.8841,2.9438,2.9805,3.0567,3.0469,3.1034,2.6295,2.6988,2.7088,2.6824,2.7387,2.7867,2.7077,2.8941
11:34:37,2.9756,2.9567,2.9487,2.9348,2.9137,2.939,2.8981,2.8985,2.8283,2.8456,2.9893,2.9875,2.9659,2.9449,2.8279,2.9091
11:34:38,2.8179,2.8402,2.8192,2.7981,2.788,2.7986,2.7883,2.7751,2.7144,2.7722,2.798,2.782,2.8156,2.8138,2.6544,2.7565
11:34:39,2.8066,2.8338,2.825,2.8046,2.7862,2.805,2.7927,2.794,2.7123,2.7583,2.7816,2.7482,2.804,2.7956,2.643,2.7537
11:34:40,2.7883,2.8268,2.8217,2.7927,2.7929,2.8159,2.8004,2.805,2.7564,2.7827,2.8202,2.7845,2.7889,2.7893,2.6286,2.7432
11:34:41,2.8005,2.8254,2.8145,2.7859,2.7817,2.8021,2.7887,2.7697,2.6997,2.7563,2.771,2.7677,2.7922,2.7858,2.596,2.7344
11:34:42,2.8001,2.8285,2.8044,2.8016,2.7807,2.7907,2.7782,2.776,2.7084,2.7708,2.7904,2.7779,2.751,2.7603,2.5988,2.7451
11:34:43,2.7724,2.8051,2.8044,2.7867,2.8039,2.8141,2.7855,2.7729,2.7137,2.7773,2.7738,2.7377,2.768,2.7654,2.5951,2.7304
11:34:44,2.7914,2.828,2.8089,2.7944,2.798,2.7939,2.7778,2.7662,2.7041,2.7701,2.7898,2.7826,2.7878,2.7956,2.6114,2.7356
11:34:45,2.7501,2.8125,2.8145,2.8178,2.8065,2.8197,2.781,2.7608,2.6864,2.752,2.7605,2.7185,2.7513,2.7671,2.597,2.7614
11:34:46,2.8509,2.9401,2.9878,3.0173,3.031,3.0982,3.069,2.7432,2.6597,2.7197,2.7448,2.7319,2.8382,2.9051,2.8179,2.6858
11:34:47,3.1835,3.1479,3.172,3.1688,3.1506,3.2082,3.147,3.1897,3.0863,3.1408,3.1494,3.1336,3.1514,3.1614,3.0933,3.17
11:34:48,3.2204,3.1762,3.1427,3.1067,3.112,3.1789,3.1345,3.1682,3.0661,3.0455,3.2044,3.1823,3.1962,3.1961,3.0626,3.1113
11:34:49,3.1287,3.106,3.1211,3.1163,3.1004,3.1263,3.0795,3.1107,3.0804,3.1093,3.113,3.0968,3.1111,3.1107,2.988,3.0703
11:34:50,3.0324,3.0347,3.0427,3.018,2.9931,3.0399,2.9887,2.9834,2.9308,2.9879,3.0086,2.9632,3.0293,3.0258,2.9396,2.9953
11:34:51,2.9081,2.9521,2.9412,2.9154,2.9044,2.9342,2.9114,2.8973,2.8301,2.8597,2.8539,2.8829,2.9018,2.9233,2.7927,2.8752
11:34:52,2.8217,2.8514,2.8363,2.8157,2.8201,2.8405,2.8476,2.8466,2.7796,2.8082,2.8129,2.803,2.82,2.8116,2.6955,2.7984
11:34:53,2.8001,2.8385,2.833,2.8241,2.8259,2.8253,2.808,2.7936,2.7138,2.7648,2.7868,2.7871,2.82,2.8116,2.6955,2.7984
11:34:54,2.783,2.8203,2.8054,2.7771,2.7803,2.7778,2.7609,2.755,2.7347,2.7638,2.7662,2.76,2.7828,2.7754,2.5834,2.7232
11:34:55,2.7802,2.8152,2.8051,2.7907,2.796,2.8064,2.7927,2.7854,2.708,2.7689,2.8019,2.781,2.7768,2.7586,2.5783,2.7285
11:34:56,2.7822,2.8318,2.8314,2.8054,2.7988,2.8162,2.8068,2.8178,2.7569,2.8084,2.812,2.7866,2.7805,2.7892,2.6094,2.7522
11:34:57,2.7804,2.8269,2.8222,2.7831,2.7843,2.7898,2.7752,2.7777,2.7155,2.7872,2.7813,2.7647,2.7776,2.7808,2.5664,2.7278
11:34:58,2.7877,2.8222,2.7988,2.7555,2.7621,2.7835,2.771,2.7692,2.6986,2.7825,2.78,2.7436,2.7763,2.7768,2.5486,2.7017
11:34:59,2.7801,2.8416,2.8199,2.7865,2.7846,2.8134,2.7881,2.7894,2.6925,2.7434,2.7605,2.7277,2.7763,2.7952,2.579,2.7341
11:35:00,2.774,2.8329,2.8007,2.7656,2.7577,2.7706,2.7466,2.7454,2.6462,2.7101,2.7262,2.7228,2.7667,2.7845,2.5881,2.7473
11:35:01,2.8078,2.8439,2.8166,2.7879,2.7971,2.793,2.781,2.7653,2.6878,2.7399,2.7675,2.7925,2.8135,2.8023,2.5646,2.7378
11:35:02,2.7591,2.8519,2.8316,2.7878,2.7797,2.7645,2.7879,2.779,2.6956,2.7659,2.7947,2.7632,2.7795,2.7943,2.58,2.735
11:35:03,2.669,2.8519,2.8316,2.7878,2.7797,2.7645,2.7879,2.7292,2.6424,2.6998,2.7112,2.6926,2.6972,2.6978,2.4435,2.6375
11:35:04,2.7478,2.8316,2.7977,2.7724,2.7862,2.7834,2.7942,2.7479,2.6782,2.7481,2.764,2.7426,2.7674,2.7696,2.5439,2.7162
11:35:05,2.7422,2.8276,2.8082,2.7548,2.7488,2.7386,2.7977,2.7452,2.6723,2.7303,2.7544,2.7476,2.7633,2.7674,2.5497,2.6985
11:35:06,2.6758,2.7665,2.7696,2.7387,2.7453,2.7393,2.7771,2.7351,2.6419,2.7127,2.7257,2.6946,2.7237,2.7275,2.4944,2.6785
11:35:07,2.6824,2.7698,2.7408,2.7003,2.7086,2.6971,2.7375,2.7029,2.6014,2.6791,2.6922,2.672,2.6995,2.7,2.443,2.634
11:35:08,2.67,2.7765,2.7623,2.7268,2.7296,2.7172,2.7567,2.6821,2.5874,2.6714,2.6845,2.6595,2.6909,2.7069,2.4756,2.6354
11:35:09,2.6693,2.76,2.7372,2.6961,2.7135,2.7008,2.7303,2.6828,2.5818,2.6866,2.6957,2.6719,2.6898,2.6901,2.4451,2.6307
11:35:10,2.6763,2.7826,2.7534,2.7106,2.724,2.725,2.7689,2.7361,2.6703,2.7513,2.7629,2.6785,2.6956,2.7119,2.4788,2.6449
11:35:11,2.7783,2.8512,2.8269,2.7928,2.7833,2.7781,2.8017,2.7741,2.678,2.7673,2.7842,2.7562,2.7935,2.7894,2.58,2.7148
11:35:12,2.7346,2.8112,2.7881,2.7583,2.7808,2.7718,2.7879,2.7417,2.7108,2.7898,2.8132,2.7693,2.7552,2.7492,2.5309,2.7006
11:35:13,2.6937,2.7749,2.7447,2.7028,2.7075,2.692,2.7323,2.6797,2.563,2.6592,2.7692,2.7276,2.7166,2.7074,2.4625,2.6387
11:35:14,2.6514,2.7461,2.715,2.6661,2.6803,2.6739,2.7302,2.7052,2.6023,2.7089,2.7346,2.7199,2.724,2.7152,2.4812,2.5951
11:35:15,2.71,2.795,2.7606,2.7052,2.7102,2.7001,2.733,2.6816,2.6543,2.753,2.7643,2.7344,2.7279,2.7277,2.54,2.6419
11:35:16,2.7244,2.7908,2.7609,2.7047,2.7091,2.6919,2.7277,2.6797,2.5637,2.6625,2.8244,2.7707,2.7279,2.7277,2.54,2.6419
11:35:17,2.6629,2.7527,2.7203,2.6759,2.6985,2.6859,2.7171,2.6755,2.5469,2.6517,2.6693,2.6654,2.6661,2.6712,2.4705,2.6042
11:35:18,2.6372,2.7431,2.725,2.667,2.6776,2.6629,2.7054,2.6676,2.5354,2.6415,2.6699,2.657,2.6558,2.6645,2.4516,2.5937
11:35:19,2.6268,2.7478,2.7288,2.6848,2.7072,2.7156,2.7494,2.7096,2.5684,2.6624,2.6693,2.6453,2.6749,2.6895,2.4579,2.6135
11:35:20,3.0832,3.1123,3.1253,3.1025,3.1011,3.1345,3.135,3.1352,3.0633,3.1473,3.1467,3.0491,3.1308,3.0819,2.9377,3.0738
11:35:21,3.1521,3.1636,3.1743,3.1549,3.1457,3.1754,3.1736,3.1568,3.0896,3.1675,3.1653,3.1406,3.1487,3.1495,3.02,3.1346
11:35:22,3.1723,3.1737,3.1846,3.1664,3.156,3.1857,3.1835,3.1783,3.1177,3.1889,3.1857,3.1636,3.1709,3.1697,3.0528,3.1551
11:35:23,3.173,3.1324,3.0958,3.0377,3.0146,3.021,3.0158,2.9707,2.8936,2.9336,2.933,3.1716,2.9181,3.1183,2.9601,3.0152
11:35:24,3.173,3.1324,3.0958,3.0377,3.0146,3.021,3.0158,2.9707,2.8936,2.9336,2.933,3.1716,2.859,2.8385,2.7174,2.7944
11:35:25,2.7867,2.8792,2.8567,2.8297,2.835,2.8249,2.8545,2.8349,2.7266,2.7889,2.8118,2.7995,2.8049,2.8095,2.6857,2.7427
11:35:26,2.7712,2.8502,2.8176,2.7738,2.782,2.7713,2.8021,2.7722,2.658,2.7473,2.8303,2.8391,2.793,2.7852,2.6413,2.7113
11:35:27,2.7394,2.8259,2.7946,2.7454,2.7707,2.8326,2.841,2.8108,2.693,2.7739,2.7945,2.7881,2.76,2.7974,2.6776,2.7604
11:35:28,2.7394,2.8259,2.7946,2.7454,2.7707,2.8326,2.841,2.8108,2.693,2.7739,2.7945,2.7881,2.7665,2.7722,2.6276,2.7243
11:35:29,2.745,2.8313,2.8141,2.7768,2.7983,2.7979,2.8246,2.8019,2.6562,2.7474,2.7687,2.7698,2.7605,2.7586,2.6139,2.7096
11:35:30,2.7497,2.8303,2.8075,2.7642,2.7927,2.79,2.801,2.7753,2.6531,2.7356,2.7523,2.7888,2.76,2.7577,2.6027,2.6992
11:35:31,2.7769,2.8121,2.7848,2.7504,2.7693,2.7408,2.734,2.7447,2.5853,2.7032,2.7329,2.7316,2.7596,2.7516,2.5849,2.6715
11:35:32,2.7612,2.807,2.7782,2.7509,2.7614,2.7518,2.7567,2.7779,2.626,2.7319,2.7781,2.7536,2.7444,2.7443,2.5651,2.6708
11:35:33,2.7478,2.8124,2.7904,2.7373,2.7906,2.7663,2.7469,2.754,2.5951,2.7267,2.7669,2.7661,2.7342,2.7376,2.5599,2.6694
11:35:34,2.7093,2.7976,2.7894,2.7543,2.7873,2.7666,2.7628,2.7872,2.6023,2.7047,2.7304,2.7307,2.7067,2.7147,2.5465,2.6806
11:35:35,2.753,2.8247,2.8122,2.7504,2.7824,2.7762,2.785,2.7971,2.6246,2.7516,2.7739,2.7688,2.7489,2.7469,2.5699,2.6698
11:35:36,2.7618,2.8453,2.807,2.7413,2.7843,2.7662,2.7663,2.7947,2.6309,2.7554,2.7854,2.793,2.7665,2.7706,2.5621,2.6752
11:35:37,2.9975,3.0524,3.0719,3.041,3.077,3.1006,3.0732,3.1304,2.6337,2.7415,2.8094,2.8773,2.9574,2.9902,2.8511,2.9896
11:35:38,3.1285,3.1364,3.1497,3.1109,3.1312,3.148,3.113,3.1603,3.0345,3.1164,3.1219,3.1111,3.1013,3.1039,2.9582,3.0773
11:35:39,3.159,3.164,3.1764,3.1411,3.1588,3.1736,3.1378,3.1832,3.0636,3.1668,3.1675,3.1531,3.1462,3.1357,3.0031,3.1099
11:35:40,3.1759,3.1788,3.1907,3.1583,3.1733,3.1899,3.1526,3.1974,3.0748,3.1743,3.175,3.1617,3.1542,3.1516,3.0303,3.1276
11:35:41,3.1871,3.1901,3.2017,3.1639,3.1803,3.196,3.1575,3.2033,3.0922,3.1854,3.1869,3.1751,3.1614,3.1591,3.0417,3.1341
11:35:42,3.1871,3.1901,3.2017,3.1699,3.1852,3.2014,3.1626,3.2085,3.0992,3.1896,3.1916,3.1804,3.1714,3.1696,3.051,3.1404
11:35:43,3.1995,3.2015,3.2129,3.1828,3.1968,3.2143,3.1734,3.2206,3.1113,3.1983,3.1993,3.1903,3.1811,3.1782,3.0742,3.1554
11:35:44,3.2063,3.2076,3.2186,3.1896,3.2001,3.2183,3.1772,3.2251,3.121,3.2037,3.2059,3.1985,3.1849,3.1819,3.0807,3.16
11:35:45,3.2094,3.2104,3.2207,3.1929,3.2064,3.2232,3.1826,3.2309,3.1285,3.2095,3.2112,3.2041,3.1911,3.1878,3.0922,3.167
11:35:46,3.214,3.2148,3.2256,3.1981,3.2109,3.2297,3.1868,3.2355,3.1327,3.2121,3.2124,3.2081,3.1974,3.1939,3.1019,3.1733
11:35:47,3.2161,3.2172,3.2272,3.2001,3.2139,3.2319,3.1884,3.2381,3.1392,3.2156,3.2155,3.2099,3.1999,3.1966,3.1063,3.1767
11:35:48,3.2161,3.2172,3.2272,3.2001,3.2139,3.2319,3.1884,3.2381,3.1392,3.2156,3.2155,3.2099,3.2039,3.2008,3.1151,3.1816
11:35:49,3.2222,3.2221,3.2324,3.2063,3.2188,3.2384,3.1933,3.2437,3.1484,3.2208,3.2218,3.2193,3.1902,3.1289,2.991,3.0017
11:35:50,2.9246,2.9726,2.9579,2.9257,2.9452,2.9168,2.8976,2.9123,2.7909,2.9146,2.9381,2.9279,2.9319,2.9074,2.8087,2.862
11:35:51,2.8146,2.8711,2.8436,2.8122,2.8352,2.8504,2.8482,2.848,2.7201,2.8009,2.8328,2.8555,2.8238,2.7942,2.6758,2.7385
11:35:52,2.7467,2.854,2.8358,2.8092,2.8205,2.8026,2.7961,2.8233,2.6857,2.758,2.7718,2.7902,2.76,2.7358,2.613,2.6806
11:35:53,2.7607,2.8418,2.83,2.7801,2.7946,2.7748,2.7527,2.7672,2.5926,2.7068,2.7498,2.7806,2.7658,2.7609,2.662,2.716
11:35:54,2.7607,2.8418,2.83,2.7801,2.7946,2.7748,2.7527,2.7672,2.5926,2.7068,2.7498,2.7806,2.7317,2.7257,2.587,2.6482
11:35:55,2.6691,2.767,2.7269,2.663,2.7131,2.7135,2.7251,2.7634,2.5558,2.6671,2.7116,2.7164,2.6779,2.6759,2.5319,2.6
11:35:56,2.6927,2.7712,2.749,2.6923,2.7542,2.7565,2.7312,2.7651,2.5572,2.6742,2.6973,2.7122,2.6945,2.6841,2.547,2.6305
11:35:57,2.6887,2.7696,2.7358,2.657,2.7108,2.7236,2.6944,2.7229,2.5157,2.6676,2.7187,2.7331,2.6738,2.6799,2.536,2.6033
11:35:58,2.6327,2.7434,2.7108,2.6254,2.6768,2.6665,2.6642,2.711,2.4816,2.6245,2.6539,2.6759,2.6338,2.647,2.4712,2.5591
11:35:59,2.6323,2.7288,2.6916,2.616,2.6554,2.6735,2.656,2.6874,2.4357,2.6071,2.6517,2.6834,2.6292,2.6302,2.4165,2.5393
11:36:00,2.6391,2.7169,2.703,2.6474,2.6469,2.6618,2.7116,2.7054,2.6089,2.8283,2.9112,2.9557,2.9547,2.9306,2.6907,2.7663
11:36:01,2.6565,2.7537,2.7299,2.6803,2.6803,2.687,2.7231,2.6733,2.4841,2.6485,2.693,2.7075,2.9547,2.9306,2.6907,2.7663
11:36:02,2.6287,2.7065,2.69,2.6367,2.6492,2.6774,2.6964,2.6485,2.4333,2.5931,2.6325,2.6381,2.6403,2.6379,2.3956,2.5413
11:36:03,2.7861,2.8029,2.7735,2.7219,2.9213,2.9869,3.0111,3.012,2.8631,3.0227,2.9619,2.8928,2.6806,2.7579,2.6235,2.795
11:36:04,2.6431,2.7062,2.687,2.6461,2.6524,2.6588,2.6828,2.631,2.3971,2.5831,2.6303,2.6609,2.6294,2.6171,2.3998,2.543
11:36:05,2.8851,2.8604,2.6669,2.6267,2.7261,2.8229,2.891,2.9194,2.7628,2.9577,2.9996,3.0155,2.8565,2.8068,2.5647,2.6648
11:36:06,2.6411,2.7062,2.6743,2.6178,2.6308,2.6413,2.6662,2.6165,2.3635,2.5654,2.6154,2.6314,2.5834,2.5825,2.3403,2.5143
11:36:07,3.0553,3.0523,3.0671,3.0441,3.0318,3.0815,3.09,3.0693,2.9048,2.9743,3.0132,3.0293,2.9945,3.0032,2.8374,2.9719
11:36:08,2.9465,2.9183,2.8864,2.8285,2.8082,2.8164,2.8249,2.749,2.5271,2.6875,2.7103,2.9181,2.9189,2.8656,2.6472,2.7468
11:36:09,2.6193,2.6957,2.6751,2.6185,2.6256,2.6699,2.6993,2.6452,2.4114,2.6126,2.6497,2.6533,2.6019,2.5974,2.3666,2.5137
11:36:10,2.5981,2.6695,2.6408,2.5754,2.5901,2.6032,2.6269,2.6027,2.3115,2.5403,2.5793,2.6128,2.5701,2.5669,2.2762,2.4731
11:36:11,2.5935,2.6767,2.6399,2.5581,2.5983,2.6095,2.6339,2.5976,2.2632,2.5439,2.5807,2.606,2.5473,2.5454,2.2303,2.4527
11:36:12,3.036,3.0341,3.0521,3.0186,2.8781,2.9451,2.9689,2.9809,2.7387,2.9814,3.0108,3.0198,2.5617,2.5715,2.2325,2.4615
11:36:13,3.0163,3.0231,2.9803,2.8941,2.8667,2.8662,3.0717,3.052,2.8382,3.0442,3.0609,3.0432,2.9719,2.9675,2.7899,2.9414
11:36:14,2.8325,2.8625,2.8392,2.796,2.7818,2.7826,2.807,2.7532,2.5124,2.8573,2.8644,2.868,2.8028,2.7794,2.5623,2.6929
11:36:15,2.619,2.6887,2.6736,2.626,2.6308,2.6484,2.6784,2.6272,2.2914,2.5509,2.649,2.6564,2.5957,2.5816,2.3357,2.5127
11:36:16,2.8909,2.9393,2.9599,2.939,2.9512,3.0068,3.0202,3.0171,2.7772,3.0055,3.0312,3.039,2.9988,2.9407,2.6946,2.8448
11:36:17,2.6234,2.7781,2.7613,2.7063,2.6992,2.7029,2.7292,2.6819,2.3737,2.6196,2.6617,2.658,2.7082,2.6816,2.4561,2.6001
11:36:18,2.6234,2.7781,2.7613,2.7063,2.6992,2.7029,2.7292,2.6819,2.3737,2.6196,2.6617,2.658,2.5483,2.5327,2.2304,2.4366
11:36:19,3.0175,3.0173,3.0346,2.995,2.7774,2.8627,2.9022,2.9339,2.6343,2.9331,2.9781,3.0041,2.5329,2.5237,2.2866,2.5865
11:36:20,3.0616,3.0519,3.0688,3.0338,3.0028,2.9762,2.9378,2.8596,2.5671,2.7754,2.8087,2.7992,3.0077,2.9923,2.8299,2.96
11:36:21,2.6094,2.6733,2.6512,2.6,2.6188,2.6261,2.6585,2.6244,2.2351,2.6225,2.65,2.6613,2.5917,2.5564,2.3071,2.4818
11:36:22,2.5736,2.6602,2.6359,2.5534,2.5772,2.6043,2.6199,2.5877,2.1396,2.5275,2.5919,2.6203,2.5447,2.515,2.2375,2.4459
11:36:23,2.5731,2.6367,2.6043,2.5176,2.5676,2.5877,2.6049,2.6002,2.0329,2.511,2.555,2.5888,2.5385,2.5127,2.1639,2.4089
11:36:24,2.5616,2.6292,2.6156,2.5199,2.5634,2.5973,2.6225,2.6034,2.0015,2.4991,2.5466,2.5773,2.5227,2.4986,2.1234,2.4157
11:36:25,2.5374,2.6061,2.5815,2.4944,2.5397,2.5515,2.5696,2.5581,1.8965,2.4857,2.5298,2.5833,2.484,2.4533,2.0848,2.3781
11:36:26,2.5223,2.5928,2.5686,2.4663,2.5297,2.555,2.5738,2.5513,1.8031,2.4426,2.4989,2.5546,2.4805,2.4512,2.0476,2.345
11:36:27,2.5244,2.5914,2.5784,2.4734,2.5161,2.5304,2.5474,2.5513,1.8031,2.4426,2.4989,2.5546,2.4789,2.4464,2.0706,2.3483
11:36:28,2.4792,2.5575,2.5585,2.4364,2.4911,2.5122,2.5364,2.5238,1.6642,2.4056,2.4654,2.5129,2.4551,2.4245,2.0285,2.304
11:36:29,2.4649,2.5441,2.5391,2.4189,2.4752,2.5183,2.5389,2.5205,1.6226,2.3988,2.4622,2.52,2.4129,2.3761,1.9973,2.2752
11:36:30,2.4805,2.5645,2.543,2.4282,2.4848,2.5028,2.534,2.5228,1.583,2.3961,2.4567,2.493,2.397,2.3437,1.9387,2.2451
11:36:31,2.4721,2.604,2.6702,2.6174,2.72,2.808,2.8354,2.873,2.4153,2.8224,2.457,2.5062,2.4117,2.4268,2.1652,2.4801
11:36:32,2.9705,2.9602,2.9876,2.9189,2.9378,2.961,2.9651,2.9791,2.6134,2.9071,2.9482,2.9611,2.9006,2.8522,2.7259,2.8379
11:36:33,2.9941,2.9815,3.0071,2.9468,2.9588,3.0135,3.0097,3.0368,2.7131,2.9571,2.9915,2.9994,2.9502,2.9018,2.8038,2.8938
11:36:34,3.0258,3.008,3.0321,2.9671,2.9747,3.0287,3.0247,3.0509,2.7447,2.9726,3.0062,3.0128,2.9672,2.9191,2.8284,2.9129
11:36:35,3.046,3.0272,3.0499,3.0093,2.9973,3.0535,3.0467,3.0714,2.7919,2.9969,3.0271,3.035,2.9925,2.9452,2.8659,2.9429
11:36:36,3.0556,3.0342,3.0567,3.0198,3.0155,3.0705,3.0627,3.0875,2.8243,3.0197,3.036,3.0418,3.0246,2.966,2.8807,2.9553
11:36:37,3.0253,3.0926,3.0544,3.0222,3.0746,3.0537,3.0744,3.0785,2.8592,3.0411,3.0317,3.0421,3.0369,2.9742,2.9059,2.976
11:36:38,3.0379,3.1029,3.0646,3.0299,3.0814,3.0591,3.0802,3.085,2.8831,3.0542,3.0444,3.0544,3.0525,2.9903,2.9266,2.993
11:36:39,3.0429,3.1072,3.0691,3.0435,3.0912,3.0703,3.0905,3.0946,2.903,3.0657,3.0542,3.0657,3.0585,2.9968,2.9354,3.0002
11:36:40,3.0516,3.116,3.0769,3.0538,3.1015,3.0787,3.0985,3.1034,2.9126,3.0704,3.0593,3.0702,3.0695,3.0088,2.9523,3.013
11:36:41,3.057,3.12,3.0769,3.0538,3.1015,3.0787,3.0985,3.1034,2.9195,3.0753,3.0635,3.0744,3.0695,3.0088,2.9523,3.013
11:36:42,3.0642,3.127,3.0871,3.0681,3.1122,3.0912,3.1086,3.1137,2.9423,3.088,3.0748,3.0859,3.0825,3.0232,2.9724,3.0303
11:36:43,3.0722,3.1338,3.0923,3.077,3.1186,3.098,3.1154,3.1205,2.9484,3.0922,3.0778,3.0901,3.0924,3.0323,2.9838,3.0396
11:36:44,3.0774,3.1385,3.0981,3.084,3.1214,3.1014,3.1181,3.1231,2.9612,3.0974,3.0832,3.0968,3.0948,3.0358,2.9895,3.0442
11:36:45,3.0774,3.1385,3.0981,3.084,3.1214,3.1014,3.1181,3.1231,2.9612,3.0974,3.0832,3.0968,3.1062,3.0466,2.9995,3.0521
11:36:46,3.086,3.1462,3.105,3.0938,3.1325,3.1131,3.1282,3.1336,2.9771,3.1077,3.0914,3.1051,3.1085,3.0499,3.0089,3.06
11:36:47,3.089,3.1462,3.105,3.0938,3.1325,3.1131,3.1282,3.1336,2.9825,3.1098,3.0944,3.1083,3.1085,3.0499,3.0089,3.06
11:36:48,3.094,3.153,3.1111,3.1027,3.1393,3.12,3.1345,3.1402,2.9961,3.1176,3.1014,3.1121,3.1173,3.0595,3.021,3.07
11:36:49,3.0978,3.1564,3.1144,3.1079,3.144,3.124,3.1369,3.1423,3.0003,3.1194,3.104,3.1168,3.1224,3.0647,3.0251,3.0735
11:36:50,3.1017,3.1582,3.116,3.1114,3.1462,3.1261,3.1414,3.1462,3.0034,3.1232,3.1057,3.1189,3.1256,3.0677,3.0324,3.079
11:36:51,3.105,3.1617,3.1197,3.1152,3.1475,3.1284,3.1434,3.1469,3.0118,3.1272,3.1094,3.1233,3.1297,3.0729,3.0389,3.085
11:36:52,3.1093,3.1655,3.1223,3.1199,3.1536,3.134,3.1484,3.1514,3.0181,3.131,3.1139,3.1268,3.1297,3.0729,3.0389,3.085
11:36:53,3.1109,3.1669,3.1242,3.122,3.1555,3.1357,3.1495,3.1538,3.0261,3.1333,3.1149,3.1296,3.1361,3.0799,3.0484,3.0925
11:36:54,3.1109,3.1669,3.1242,3.122,3.1555,3.1357,3.1495,3.1538,3.0261,3.1333,3.1149,3.1296,3.1409,3.0848,3.0545,3.0976
11:36:55,3.1167,3.1716,3.1287,3.1283,3.1597,3.141,3.155,3.1586,3.0346,3.1406,3.1218,3.1357,3.1442,3.088,3.0573,3.0997
11:36:56,3.1189,3.1743,3.1314,3.1322,3.163,3.1443,3.1575,3.1617,3.0388,3.142,3.1237,3.1379,3.1465,3.0906,3.0627,3.1037
11:36:57,3.1231,3.1776,3.1338,3.1362,3.1651,3.1452,3.1592,3.1631,3.0432,3.146,3.1261,3.1397,3.1484,3.0923,3.065,3.1065
11:36:58,3.124,3.1784,3.1352,3.1376,3.1674,3.1487,3.1619,3.1643,3.0498,3.149,3.1294,3.143,3.1514,3.0956,3.071,3.1109
11:36:59,3.1271,3.1809,3.1375,3.1414,3.1705,3.1514,3.1645,3.1678,3.0523,3.1504,3.1314,3.1446,3.1554,3.0998,3.075,3.1144
11:37:00,3.1603,3.1533,3.1701,3.1294,3.156,3.1852,3.1472,3.169,3.0573,3.1537,3.1336,3.1467,3.1572,3.1019,3.0771,3.117
